ThisDiv,Date,HomeTeamFix,Hwpg,Hdpg,Hlpg,Hgspg,Hgcpg,Hsfpg,Hsapg,Hstfpg,Hstapg,AwayTeamFix,Awpg,Adpg,Alpg,Agspg,Agcpg,Asfpg,Asapg,Astfpg,Astapg,RowValid,ftr,over
D2,02/10/2021 00:00:00,Nurnberg,0.58512634,0.33370233,0.08117138,1.2419891,0.51495636,13.351424,12.043624,4.7638426,3.3419101,Hannover,0.30777845,0.1279543,0.5642673,1.3515277,1.936083,13.958674,11.047116,4.3285336,4.8811245,True
D2,03/10/2021 00:00:00,Sandhausen,0.30757594,0.15312481,0.5392993,1.0848296,1.5268142,11.374901,13.416634,3.7311509,5.142047,Darmstadt,0.27438533,0.1879253,0.5376893,1.4828262,1.9405738,12.293274,16.094442,4.61345,5.064112,True
D2,03/10/2021 00:00:00,Schalke 04,0.31572622,0.1530354,0.53123844,1.4606813,1.968658,12.938265,14.848885,4.9511604,6.035931,Ingolstadt,0.25853235,0,0.74146765,1.0589881,3.2358685,8.56703,17.325798,2.2821586,7.290053,True
D2,03/10/2021 00:00:00,St Pauli,0.87949944,0,0.12050062,2.7800057,0.9853289,16.148851,9.988188,5.8129587,2.4070263,Dresden,0.24743545,0.19220795,0.5603566,1.164955,1.3197596,11.305049,16.169178,4.0787387,5.635402,True
E0,02/10/2021 00:00:00,Man United,0.48188853,0.1610893,0.35702214,2.716913,1.4332478,18.49028,9.709162,5.9317374,3.6092556,Everton,0.35086262,0.37571517,0.2734222,1.1092533,1.5372721,11.466425,15.543914,3.7560942,3.808027,True
E0,02/10/2021 00:00:00,Burnley,0,0.31527105,0.68472886,0.5743464,1.6896015,14.08762,13.851653,3.31672,4.0511265,Norwich,0.2878314,0.08194463,0.63022405,0.79530287,1.8621742,9.698305,16.0282,2.41076,4.7926054,True
E0,02/10/2021 00:00:00,Chelsea,0.5908408,0.11810762,0.2910517,1.528584,0.3755813,11.941858,10.733649,4.099694,3.2907436,Southampton,0,0.38798928,0.6120106,0.6821857,2.2938673,12.606013,13.964698,4.073938,4.9514103,True
E0,02/10/2021 00:00:00,Leeds,0.25281683,0.30202827,0.44515494,1.3178046,1.5902056,13.395294,18.34584,5.0886807,6.4398913,Watford,0.38751408,0.04469189,0.5677941,0.9176784,1.1402625,11.149281,12.985793,3.547081,4.3048964,True
E0,02/10/2021 00:00:00,Wolves,0.2397368,0.043079663,0.7171836,0.45263162,1.3568453,15.04624,9.576148,4.003146,4.012455,Newcastle,0.2713759,0.28211978,0.4465044,1.2190222,1.825519,12.540145,17.082344,4.011206,4.78635,True
E0,02/10/2021 00:00:00,Brighton,0.5787179,0.1968225,0.22445962,1.3355303,0.91289204,15.493723,11.039573,4.1870537,2.7956367,Arsenal,0.5752304,0,0.4247696,1.1075039,1.4810494,11.377141,14.380642,2.8827438,4.84297,True
E0,03/10/2021 00:00:00,Crystal Palace,0.31091437,0.42251787,0.26656774,1.2139484,1.1661359,11.0222225,11.097497,3.4543922,3.5797663,Leicester,0.3491126,0.1195422,0.5313451,1.372986,1.8554128,11.400343,11.055443,3.5244286,4.2190905,True
E0,03/10/2021 00:00:00,Tottenham,0.5984059,0,0.40159404,1.33695,1.1126006,13.263549,14.548075,5.387048,4.589794,Aston Villa,0.50205415,0.04045584,0.45749003,1.2319432,1.539283,13.024118,17.622852,3.9534554,5.2262454,True
E0,03/10/2021 00:00:00,West Ham,0.42070296,0.17705926,0.40223774,1.987243,1.3971831,11.576204,12.356442,4.4557395,4.6806226,Brentford,0.53858703,0.3633105,0.098102495,1.6653826,0.5584354,11.815735,7.967428,3.7169676,2.4884558,True
E0,03/10/2021 00:00:00,Liverpool,0.5894013,0.24159308,0.1690056,1.7014134,0.76952434,21.002712,9.103581,7.381373,3.6648653,Man City,0.7682939,0,0.23170602,1.6319767,0.8198228,16.41405,8.724685,4.912587,2.372854,True
E1,01/10/2021 00:00:00,Stoke,0.6630249,0.21745357,0.119521506,1.5911657,0.8606532,11.517435,9.670862,4.7657733,3.3925858,West Brom,0.43950543,0.37130633,0.18918827,1.7262635,1.2085267,14.089265,9.416996,4.7547293,3.3214724,True
E1,02/10/2021 00:00:00,Coventry,0.90444493,0,0.09555508,2.0779665,0.4551026,14.742145,8.975477,5.790831,2.4066834,Fulham,0.40261686,0.3236345,0.27374873,1.8326885,1.1509163,14.886961,11.461238,5.982019,3.968551,True
E1,02/10/2021 00:00:00,Barnsley,0.34547058,0.35717604,0.29735336,0.9427631,0.976855,10.151896,9.189153,3.3360398,3.7022557,Millwall,0,0.67657554,0.32342443,0.7362791,1.4369411,10.684933,12.468019,3.0479376,4.089897,True
E1,02/10/2021 00:00:00,Birmingham,0.23469965,0.3934092,0.3718911,0.76667726,1.3472561,11.894322,9.132533,3.9020274,3.8538723,Nottm Forest,0.36228108,0.3916138,0.24610512,1.2564708,0.81476146,9.278304,11.392255,3.458572,3.8219075,True
E1,02/10/2021 00:00:00,Blackpool,0.49059224,0.051979914,0.45742786,0.55080336,0.8859043,12.037267,13.827077,4.066265,4.5101767,Blackburn,0.13359122,0.55520916,0.31119964,1.1035663,1.2811748,8.543989,12.493269,3.2504454,4.917229,True
E1,02/10/2021 00:00:00,Bournemouth,0.58129257,0.2564867,0.16222061,1.9374768,1.1640385,9.520746,10.83456,4.2428718,3.7347243,Sheffield United,0.22439453,0.26068386,0.51492167,0.5411432,1.4051658,9.764116,11.281751,2.9644992,4.157919,True
E1,02/10/2021 00:00:00,Cardiff,0.2701351,0.24279481,0.48707,1.2290381,1.6926446,9.775107,13.070491,3.6417148,4.687382,Reading,0.20574977,0.057995334,0.73625493,0.8169431,1.9543941,10.682093,18.364454,3.7137516,5.9358873,True
E1,02/10/2021 00:00:00,Derby,0.381941,0.5056359,0.11242313,1.1447194,0.83645964,11.99027,12.831366,3.9697163,4.6803575,Swansea,0.23945726,0.2213433,0.53919935,1.4792854,2.0750132,9.315031,13.277588,2.8619566,5.5381145,True
E1,02/10/2021 00:00:00,Hull,0.11846958,0.37801364,0.5035168,0.75725037,1.5048813,10.185721,12.477383,3.1635177,5.0467124,Middlesbrough,0.2576036,0.32183635,0.42056006,0.7373977,0.9114311,10.101604,12.29571,3.464907,3.9566152,True
E1,02/10/2021 00:00:00,Luton,0.38818035,0.47925627,0.13256344,1.9474673,1.2850266,13.627973,10.203927,4.3907423,2.467859,Huddersfield,0.34483612,0.18406475,0.47109917,1.3637624,1.6197368,10.733223,12.330335,3.5855918,5.090942,True
E1,02/10/2021 00:00:00,Peterboro,0.38144273,0.42303154,0.19552583,1.5367851,0.97332966,9.655787,11.412481,2.9257104,3.2767954,Bristol City,0.517357,0.05608481,0.42655814,1.549588,1.5040071,8.703551,16.376799,3.0952165,6.2657623,True
E1,02/10/2021 00:00:00,QPR,0.51527965,0.25975624,0.22496414,1.8242413,1.0995972,14.08743,12.81343,5.9208765,3.0334947,Preston,0.15894634,0.54381555,0.29723814,0.70669544,0.9581407,9.748587,10.238732,3.0349443,2.8201737,True
E2,02/10/2021 00:00:00,Accrington,0.5307951,0.18157236,0.28763252,1.3082795,1.6213361,15.538638,10.61805,5.9049563,3.8853664,Ipswich,0.3349559,0.15052195,0.51452214,0.78643066,1.2482451,9.51881,11.167144,2.8171694,3.775186,True
E2,02/10/2021 00:00:00,AFC Wimbledon,0.35075286,0.35470018,0.29454693,1.8921784,1.5826129,15.267309,11.056922,6.7333713,4.098473,Burton,0.34928828,0.23766829,0.4130433,0.6879603,1.297412,14.2446995,12.626709,4.457902,2.9774659,True
E2,02/10/2021 00:00:00,Bolton,0.41859427,0.31837645,0.26302916,1.1820596,1.1728384,16.41236,10.992233,3.7666702,3.4897463,Shrewsbury,0.066557646,0.28941312,0.6440292,0.55007726,1.3965745,9.852908,11.081679,3.0185487,4.3420916,True
E2,02/10/2021 00:00:00,Cheltenham,0.5732078,0.23758925,0.18920302,1.3633877,0.98523086,12.037742,10.655272,4.435213,3.597799,Rotherham,0.32084304,0.36979243,0.30936447,0.74283165,0.5530391,14.208139,10.984357,4.713639,2.7763605,True
E2,02/10/2021 00:00:00,Crewe,0.2980898,0.30599263,0.39591745,1.1449108,1.4996704,10.453182,13.975321,4.4926567,4.3741193,Cambridge,0.5220533,0.17624578,0.30170098,1.8442533,1.4937998,12.102301,11.520201,4.6389213,4.2171865,True
E2,02/10/2021 00:00:00,Doncaster,0.26044437,0.22671077,0.5128449,0.8149506,1.5207182,10.888856,12.088887,3.6836662,4.685461,Milton Keynes Dons,0.29525346,0.5981214,0.10662505,1.9876765,1.5879308,13.993519,10.331286,5.530632,3.7613146,True
E2,02/10/2021 00:00:00,Fleetwood Town,0.2868836,0.48241645,0.23070005,1.3733686,1.3456033,12.714065,11.1177,4.680943,3.83533,Charlton,0.19468355,0.33682755,0.4684889,1.4118658,1.3325934,11.495508,13.8380575,3.3539722,4.0442557,True
E2,02/10/2021 00:00:00,Gillingham,0.27196914,0.45949334,0.2685375,1.1648654,1.6133809,11.899208,14.930806,3.821736,5.308999,Wigan,0.6501718,0,0.34982812,2.1884708,1.2040222,11.894146,12.294791,4.5189424,3.576849,True
E2,02/10/2021 00:00:00,Lincoln,0.20550166,0.39650306,0.39799517,1.0661353,1.0754464,10.292738,13.284011,3.7705262,4.567451,Plymouth,0.38147053,0.33741394,0.2811155,1.2814921,1.079647,9.992309,16.514622,3.9370782,4.941514,True
E2,02/10/2021 00:00:00,Portsmouth,0.40110716,0.23532175,0.36357105,1.2590392,1.0359602,11.671466,9.325782,3.3402185,4.235172,Sunderland,0.29782438,0.340961,0.36121455,1.5241238,1.4083047,15.096865,12.399347,5.70423,4.7144594,True
E2,02/10/2021 00:00:00,Sheffield Weds,0.506985,0.37155724,0.12145774,1.0128807,0.4833922,11.606187,9.827092,3.7317333,3.4608777,Oxford,0.17525357,0.23374961,0.5909968,1.2600564,1.4978456,13.317948,11.460992,5.339036,3.569632,True
