league,match_date,home_team,away_team,av_hm_ftG_for,av__hm_ftG_con,av_hm_htG_for,av_hm_htG_con,av_hm_shots_for,av_hm_shots_con,av_hm_shots_target_for,av_hm_shots_target_con,av_hm_corners_for,av_hm_corners_con,av_hm_yellow_for,av_hm_yellow_con,av_hm_red_for,av_hm_red_con,av_hm_ft_wins,av_hm_ft_draws,av_hm_ft_losses,av_hm_win_streak,av_hm_winless_streak,av_hm_draw_streak,av_hm_drawless_streak,av_hm_loss_streak,av_hm_lossless_streak,av_hm_ht_wins,av_hm_ht_draws,av_hm_ht_losses,av_hm_pld,av_aw_ftG_for,av__aw_ftG_con,av_aw_htG_for,av_aw_htG_con,av_aw_shots_for,av_aw_shots_con,av_aw_shots_target_for,av_aw_shots_target_con,av_aw_corners_for,av_aw_corners_con,av_aw_yellow_for,av_aw_yellow_con,av_aw_red_for,av_aw_red_con,av_aw_ft_wins,av_aw_ft_draws,av_aw_ft_losses,av_aw_win_streak,av_aw_winless_streak,av_aw_draw_streak,av_aw_drawless_streak,av_aw_loss_streak,av_aw_lossless_streak,av_aw_ht_wins,av_aw_ht_draws,av_aw_ht_losses,av_aw_pld,home_odds,draw_odds,away_odds,ftr
D1,29/05/2020,Freiburg,Leverkusen,0.28589724365819663,0.522773581665324,0.27559468124023145,0.3314100196490672,0.6666535346703867,0.9204414747396791,0.5871507075815343,0.7846385148645062,0.6962479581528375,0.7564685019688839,0.46164383868293163,1,0.16198056350171972,1,0.4266235870683199,0.045609980743531564,0.5277664321881486,0,0.16666666666666666,0,1,0.5,0,0.29705216587879385,0.2294671138811615,0.4734807202400447,10,0.9274824174338704,0.38489342663178494,1,0.4972689468919537,0.7195071338754284,0.7697867491259389,0.9148000588023436,0.7074368695101699,0.7887314226760681,0.7337766850819086,0.5808665902733193,0.5352976577438514,1,0,0.7380611054056875,0.1093443828512941,0.15259451174301808,0.6666666666666666,0,0,0.2222222222222222,0,1,0.5730956945470299,0.4269043054529697,0,10,0.5588235294117647,0.3230769230769231,0.08736842105263158
D1,30/05/2020,Hertha,Augsburg,0.4513392357738225,0.8084692765066327,0.22479045958717997,0.6490804117841594,0.5938680128154158,0.7162999539636231,0.38921499246758917,0.8245186042254493,0.41506182490331545,0.6076090167482655,0.8237733135866107,0.4695668046715353,0.28362940388684993,0.10833067808174304,0.2822227252365045,0.29507346488205927,0.4227038098814361,0.3333333333333333,0,0,0.1111111111111111,0,0.2222222222222222,0,0.5416239017075888,0.4583760982924111,10,0.44047264915574114,0.5641496847638539,0.3868142579468168,0.27192429328517526,0.5606846665735578,0.767924618777428,0.6861262930484706,0.7600292707740071,0.5589663813041745,0.6764764540487613,0.5066984768164057,0.5174577287219059,0.19297266020455686,0.2740033517943699,0.3532964865264268,0.11728378245262108,0.5294197310209521,0.3333333333333333,0,0,0.7777777777777778,0,0.25,0.42302159405305195,0.3517534248612656,0.2252249810856824,10,0.22352941176470587,0.28846153846153844,0.19736842105263158
D1,30/05/2020,Mainz,Hoffenheim,0.24179006439132825,0.9817837729337351,0.3065838038343449,0.9367090896878659,0.5277808361503837,0.9655609771907125,0.35041752149861655,1,0.5295570203173788,0.7808815241214274,0.7464831830862907,0.6829910401812171,0.3418483638444981,0.23153796347572875,0.17990265514743434,0.23075657201356903,0.5893407728389966,0,0.3333333333333333,0,0.1111111111111111,0.5,0,0.11709873608097299,0.30249434846240814,0.5804069154566188,10,0.5226345355042021,0.34533893065749455,0.2623774036961177,0.6634248447923685,0.7733411586679286,0.8377687991659972,0.6806558663947455,0.8035039379802135,0.9448794846591979,0.7065428812807324,0.6306072198832997,0.8300289972050724,0,0.22086018028533658,0.33315153094873823,0.48565999563076256,0.18118847342049926,0,0.4,1,0,0,0.75,0.05286676870413623,0.4523114373172586,0.4948217939786051,10,0.3235294117647059,0.28846153846153844,0.12473684210526316
D1,30/05/2020,Schalke 04,Werder Bremen,0.2972217403190781,0.8417947124114437,0.30613936061177854,0.28736333450390783,0.6226277907245682,0.8202464671280514,0.45798471854744355,0.9531963106972133,0.6243819241421193,0.7009466992659316,0.4192779027845347,0.8523563173482323,0.202318467327037,0,0.23116555375658446,0.4238116201446608,0.3450228260987547,0,0.6666666666666666,0,0.1111111111111111,0.5,0,0.2644459891428956,0.39053118475834975,0.3450228260987547,10,0.4280874587896866,0.5926971922942497,0.669101810696292,0.7516434076345431,0.534298186631621,0.896433613844615,0.3929862561518036,0.8713408605637915,0.4228829390828269,0.8148497545809061,1,0.5787822991739693,0.9448776265764646,0.24231949479901355,0.38833338576013215,0.18471125453745116,0.4269553597024166,0.3333333333333333,0,0,0.1111111111111111,0,0.5,0.5305032366116388,0.14624141243261327,0.32325535095574787,10,0.29411764705882354,0.26153846153846155,0.14736842105263157
D1,30/05/2020,Wolfsburg,Ein Frankfurt,0.3227974115771892,0.5353943877740103,0.35001447368894373,0.4151726746520057,0.7294976568425804,0.6090704693480998,0.5180555782084687,0.5723312199526529,0.6094141907872233,0.6299458355872004,0.5624860441704262,0.6414751216979564,0.9131390752722504,0,0.19203827164941778,0.3639169538427439,0.44404477450783836,0,0.3333333333333333,0,0.1111111111111111,0.5,0,0.11908416750585366,0.42686247656232845,0.4540533559318179,10,0.37801751471206074,1,0.12624107482536193,1,0.6165417158830185,0.8794735091178574,0.5000677532674842,1,0.6348363509441992,0.7491040080392571,0.4527725006924929,0.32900850725017294,0.5397948073589772,0.5513051758178438,0.09391611751094585,0.10358598253645074,0.8024978999526033,0,0.4,0,0.3333333333333333,1,0,0.16150219563769577,0.2355505728836142,0.6029472314786901,10,0.22941176470588234,0.28846153846153844,0.19736842105263158
D1,30/05/2020,Bayern Munich,Fortuna Dusseldorf,1,0.41514771855191634,1,0.22487934480788396,1,0.533892388868498,1,0.5251419404032606,1,0.3553797887366515,0.32492771706795176,0.4578919893053653,0,0.11305055374550922,0.826326679431805,0.10798209243636062,0.06569122813183424,1,0,0,0.3333333333333333,0,0.7777777777777778,0.5014254204981453,0.43288335137002026,0.06569122813183424,10,0.4423997965557191,0.6426487722201918,0.3534374598198392,0.38084632274272673,0.6050494260898126,0.7709932204226015,0.5329952421777041,0.9075160698558589,0.6169217812665004,0.6284758746776454,0.763580165947227,0.4029505822140872,0,1,0.11865390705799775,0.5880943284614001,0.29325176448060214,0,0.2,0.6666666666666666,0,0,1,0.4521581098741272,0.13179015352947782,0.41605173659639494,10,0.12705882352941178,1,1
D1,31/05/2020,M'gladbach,Union Berlin,0.599594667382504,0.7119637457780434,0.5750055928569283,0.3542966541738563,0.7220368837893726,0.922763794323157,0.6970542043857716,0.9336040764116279,0.60695019938299,0.5993210478685764,0.8678854837160042,0.9284463097080716,0.1542086707264663,0.1161435125003908,0.5379418542360128,0.11569494108367757,0.3463632046803093,0,0.16666666666666666,0,0.3333333333333333,0.5,0,0.35344259778404374,0.30019419753564663,0.3463632046803093,10,0.3856683223861265,0.8623345414427465,0.2569828158818872,0.4807015320818734,0.6370672678781273,0.8610495380025063,0.5152958997720198,0.9115824260684082,0.6515335870428183,0.8126923544139563,0.8629563600635104,0.6235858881217073,0.3671435725216457,0,0.27155480701414236,0.0693100496509188,0.6591351433349388,0,0.2,0,0.7777777777777778,0.6666666666666666,0,0.14280128706084613,0.5614423006229767,0.2957564123161772,10,0.17647058823529413,0.34615384615384615,0.3157894736842105
D1,31/05/2020,Paderborn,Dortmund,0.3884253712934464,0.8522529972026268,0.5686635650582589,1,0.7043538032502987,1,0.4731518198762614,0.9673764514912756,0.44447902534246786,1,1,0.7207354592957573,0.28821815442540305,0,0.1300325206203651,0.30067448339494024,0.5692929959846948,0,0.8333333333333334,0.5,0,0,0.1111111111111111,0.1300325206203651,0.30067448339494024,0.5692929959846948,10,0.8503357031842702,0.4371011854846279,0.6668156750037847,0.3954748182150431,0.5617974532942654,0.5682766003859268,0.6580693018587542,0.4282930199978782,0.6260651334200702,0.3382033739489082,0.5251641652944616,0.7512635657013836,0.19444920124552137,0.9398899275632578,0.7073173823126254,0.05172844831830664,0.240954169369068,1,0,0,1,0,0.75,0.5712209340453649,0.278593439547746,0.15018562640688932,10,1,0.4230769230769231,0.07
D1,01/06/2020,FC Koln,RB Leipzig,0.6549995609607506,0.6213059249342355,0.7167848571335242,0.3864097599761254,0.7175251061303343,0.7491730632825494,0.6517282218701504,0.790620754859853,0.5706753852464047,0.7087931249499249,0.8014459725508076,0.7213711770841302,0.15861860797094512,0.3170385515179748,0.4095127547454374,0.4420237809275976,0.148463464326965,0,0.3333333333333333,1,0,0,0.3333333333333333,0.5829646013350254,0.0633802847895156,0.35365511387545895,10,1,0.25935406734573613,0.920441890549492,0.23458698742350287,0.9790640511493889,0.4482129140342964,0.9145281911803858,0.45504390095892067,0.7084948140557832,0.7147475443894137,0.6929102514174992,0.6813592244136119,0,0,0.53865599869386,0.3126158113417268,0.14872818996441317,0.3333333333333333,0,0,0.1111111111111111,0,1,0.53865599869386,0.3358565591478892,0.12548744215825078,10,0.6470588235294118,0.3538461538461538,0.08052631578947368
D2,29/05/2020,Darmstadt,Greuther Furth,0.5885845968963982,0.32353860678333957,0.6599625211780563,0.2650179802297461,0.8438662599317306,0.8473928948031371,0.7377283440382868,0.6873416642539512,0.686179998379597,0.8676241126472288,0.47743245258076533,0.6967182762133405,0.3073812862739954,0.38364380869417786,0.5030433261651552,0.4319987866355243,0.06495788719932032,0.3333333333333333,0,0,0.1111111111111111,0,0.7777777777777778,0.3415505655740507,0.5276523259465861,0.13079710847936327,10,0.5026066399195198,0.42742986128817273,0.5524770194407201,0.5969293346036617,0.7080091993986624,0.8235600938347201,0.705907830992462,0.809468576331891,0.6187468246147213,0.8063767869160772,0.9694734792138108,0.7199274014313314,0,0,0.22934002127646844,0.39654101519174656,0.3741189635317851,0,0.2,0.6666666666666666,0,0,0.75,0.22934002127646844,0.46224770625974965,0.308412272463782,10,0.24117647058823527,0.26153846153846155,0.18421052631578946
