league,date,home_team,away_team,hm_odds,dr_odds,aw_odds,hmGfAtHm,hmGagAtHm,hmWatHm,hmDrAtHm,hmLosAtHm,awGfAtAw,awGagAtAw,awWatAw,awDrAtAw,awLosAtAw,ftr
E2,08/12/2018 00:00:00,Wycombe,Barnsley,4.20,3.75,1.90,0.2906765380890526,-0.02275626618135629,0.23505996067424695,-0.13052763980047014,-0.10453232087377681,0.681493941473871,0.1522871172979663,0.1520993562535129,-0.24575576654434927,0.09365641029083649,H
E2,11/12/2018 00:00:00,Portsmouth,Charlton,1.75,3.75,5.25,0.28938772006485936,-0.3540021852591997,0.24915340816446252,-0.08354594469612431,-0.16560746346833827,0.36395967599506074,0.13852967110546865,0.14562345119627046,-0.23002342591335734,0.08439997471708671,A
E1,15/12/2018 00:00:00,Blackburn,Birmingham,2.45,3.30,3.20,0.1504909246167554,0.040343832768291454,0.10288067669190404,0.09024654528903542,-0.19312722198093937,0.23979942709954194,-0.2817309109450803,0.11968114972233618,-0.1099759057982071,-0.00970524392412897,D
E1,15/12/2018 00:00:00,Bolton,Leeds,5.75,3.80,1.70,-1.0775810190487087,0.4602412997963956,-0.234140459856842,-0.16028838402334641,0.3944288438801883,0.39843431508881966,-0.36352278771725355,0.24767623391516103,-0.10939814398266695,-0.13827808993249388,A
E2,15/12/2018 00:00:00,Bradford,Walsall,2.80,3.30,2.75,-0.661901167366089,0.2518081863636603,-0.12846092751867955,-0.24134276619017433,0.3698036937088537,-0.5074187093632794,-0.14693657580751696,0.02570312152185411,-0.04828496820102651,0.022581846679172235,H
E1,15/12/2018 00:00:00,Bristol City,Norwich,2.90,3.30,2.62,-0.6396115859309013,-0.29743909625153264,-0.09455265685235897,-0.029194346199055643,0.12374700305141467,0.6967851116725683,-0.5521507878404326,0.23923626908047624,0.025129747133714964,-0.2643660162141913,D
E3,15/12/2018 00:00:00,Carlisle,Colchester,2.62,3.40,2.87,-0.8280701224006869,0.21739292198883353,-0.09265207388928631,-0.2890936275736777,0.38174570146296394,-0.13702212300084216,-0.069411768320909,0.03149540755817942,-0.04766195742993001,0.0161665498717507,H
E2,15/12/2018 00:00:00,Charlton,AFC Wimbledon,2.10,3.50,3.80,0.49258058126970905,-0.40167014310431215,0.3045852240882746,-0.1707027576840799,-0.13388246640419474,-0.914415225006984,0.11698228900217789,-0.19657867694790696,-0.2475654521633377,0.4441441291112448,H
E2,15/12/2018 00:00:00,Coventry,Luton,3.50,3.75,2.10,-0.400071135668967,-0.7905465220504437,0.10390041253109267,0.01055636432979662,-0.11445677686088901,0.10447593113438258,-0.24374742644121627,0.040775339019134826,-0.06887994069486125,0.02810460167572648,A
E2,15/12/2018 00:00:00,Doncaster,Scunthorpe,1.66,4.20,5.25,0.2749453475122541,-0.02526813627503377,0.20671493529937462,-0.09623536968849389,-0.11047956561088071,-0.03640047150287562,0.33672686282710407,-0.012177017892977926,-0.18411060948878952,0.19628762738176753,H
E3,15/12/2018 00:00:00,Exeter,Crewe,2.00,3.70,3.90,0.2408324898066565,-0.021994600477484916,0.09292360452771392,-0.1569449311939283,0.06402132666621452,-0.9080257597091872,0.34570448376927665,-0.19930728329407646,-0.12446710820959558,0.32377439150367193,H
E2,15/12/2018 00:00:00,Gillingham,Wycombe,2.50,3.40,3.00,0.19694289577489132,0.4226642519801411,-0.043346165892929,-0.2780822487260498,0.32142841461897875,0.34053008439582955,0.35975717693916365,-0.07265996915736636,0.0548281231107941,0.01783184604657234,D
E3,15/12/2018 00:00:00,Grimsby,Swindon,2.70,3.25,2.90,-0.052525314483797825,0.02405710886232937,0.11923656340832434,-0.15312871093990935,0.033892147531585204,-0.187201848456094,-0.4645828750654357,0.15414552367915485,-0.20881277470665816,0.054667251027503305,H
E3,15/12/2018 00:00:00,Northampton,Stevenage,2.00,3.50,4.10,-0.08223228570368457,-0.13541522523198424,-0.007057574210111717,0.14052968249186543,-0.13347210828175363,-0.2604694831720049,0.33736166782629473,-0.04305423794329083,-0.18129081707584777,0.22434505501913865,D
E3,15/12/2018 00:00:00,Notts County,Tranmere,3.20,3.75,2.25,-0.27472944353754447,0.6418716853408926,-0.17662732089548852,0.06460652115987114,0.11202079973561746,0.5786341132779975,1.1097044106387828,-0.14333840843924345,0.0453516641190263,0.09798674432021726,H
E3,15/12/2018 00:00:00,Oldham,Bury,3.30,3.30,2.40,0.19818322877153016,0.23031021409168062,0.06851568262721613,-0.133977852129946,0.06546216950272982,0.1312290159292333,-0.18476939078064003,-0.010567104732726096,-0.01747449586716454,0.02804160059989097,H
E1,15/12/2018 00:00:00,QPR,Middlesbrough,3.00,3.30,2.54,0.05197017303584861,0.034162481846013115,0.14379392339610286,-0.2564103270818369,0.11261640368573395,-0.04965747324474523,-0.9053454416340783,0.12477195769155919,0.15992250481144987,-0.2846944625030088,H
E2,15/12/2018 00:00:00,Rochdale,Plymouth,1.85,3.80,4.50,-0.33629217323397465,0.15579509676732495,0.00793020755949947,-0.13277537918033924,0.12484517162083991,-0.4514705602622865,0.5071690775577073,-0.1640539985372006,-0.20322880467982984,0.36728280321703055,A
E1,15/12/2018 00:00:00,Rotherham,Reading,2.04,3.60,3.80,0.17058906903742233,0.02995317918943341,-0.004487781157226367,0.23821378491579598,-0.2337260037585695,-0.052684312183324145,-0.047562784811790326,-0.1568863505160818,0.05321697025906691,0.103669380257015,D
E2,15/12/2018 00:00:00,Shrewsbury,Peterboro,2.04,3.60,3.90,0.14414131633731442,-0.24087793667730872,0.23544329625605726,-0.12310222561434084,-0.1123410706417162,1.0248275432497969,-0.39162845600447804,0.34648244451286314,-0.0941048903402339,-0.2523775541726292,D
E2,15/12/2018 00:00:00,Southend,Accrington,2.45,3.30,3.20,0.24711265579402597,-0.12270130770699206,0.09343231133046748,-0.24763328637604182,0.15420097504557423,-0.22820241613453496,-0.08475903987383115,0.05250895054001581,-0.06135680044849151,0.00884784990847548,H
E1,17/12/2018 00:00:00,Derby,Nottm Forest,2.04,3.70,3.80,0.37227189918754755,0.20712682962673767,0.2627441720596827,-0.17615681340020878,-0.08658735865947395,1.130118121680687,-0.22338215486518176,0.09906218703214065,0.21279461590323956,-0.3118568029353804,D
E1,22/12/2018 00:00:00,Blackburn,Norwich,3.10,3.40,2.45,0.26464403038750883,0.27265214351551514,0.049070200203356784,0.1393572290290388,-0.18842742923239575,0.7090150325605515,-0.39208461981275633,0.17641585455324194,0.0898858591524026,-0.2663017137056447,A
E2,22/12/2018 00:00:00,Blackpool,Barnsley,3.50,3.30,2.30,0.26659720935271913,-0.3210585158049778,0.2985892331142617,-0.11243578330808565,-0.1861534498061757,0.399945705023125,0.10105941964198495,0.06462403415756857,-0.25591320662207173,0.19128917246450317,A
E2,22/12/2018 00:00:00,Bradford,Scunthorpe,2.20,3.60,3.40,-0.036779128506830405,-0.008631783568662676,0.01661805123147042,-0.2399026828941041,0.22328463166263368,-0.19834032969905846,0.6207055140347026,-0.0932442562461453,-0.19841621076676277,0.29166046701290804,H
E1,22/12/2018 00:00:00,Brentford,Bolton,1.50,4.40,7.50,0.27044990262794477,0.3433970091925098,-0.043691857223341735,-0.16689378887478534,0.21058564609812702,-0.5484973870065696,0.027886004443844925,-0.21395921771982748,0.034536898819632345,0.17942231890019528,H
E2,22/12/2018 00:00:00,Bristol Rvs,Fleetwood Town,2.45,3.40,3.10,-0.6491112902807693,0.41971176393387166,-0.17426168621693777,-0.18075109530966812,0.3550127815266059,-0.3113375114960598,-0.2778084971527226,-0.13327969720447747,-0.22831355760158395,0.36159325480606164,H
E3,22/12/2018 00:00:00,Bury,Tranmere,1.66,4.20,5.25,1.2178329800269763,-0.33247325102975167,0.295527841102256,-0.0823576833605964,-0.21317015774165968,0.5486799551433654,1.2849705950472141,-0.1673359228062693,-0.04244134857150672,0.20977727137777602,H
E2,22/12/2018 00:00:00,Charlton,Gillingham,1.75,4.00,5.00,0.4869768685759288,-0.45715328794334786,0.3232374183858635,-0.20324286485556448,-0.11999455353029914,0.05966645617927768,0.20930943373562383,0.04299502435150626,-0.17911747494518213,0.13612245059367573,H
E3,22/12/2018 00:00:00,Crawley Town,Carlisle,3.40,3.50,2.25,0.3809005430401742,0.017660629076808654,0.1925953307124152,-0.17559863544423585,-0.016996695268179263,0.32696561369075705,-0.30220218791467524,0.1280176237975168,-0.10202062496598427,-0.025996998831532447,A
E1,22/12/2018 00:00:00,Derby,Bristol City,2.10,3.50,3.80,0.21598932155660067,-0.28898858591615395,0.22507494237205183,-0.026295103843985757,-0.19877983852806597,0.14820681027154547,-0.4331079895345611,0.23678170458832137,-0.2586739113840094,0.021892206795688318,D
E2,22/12/2018 00:00:00,Doncaster,Oxford,2.04,3.70,3.75,0.311743109312524,-0.08661583090615843,0.22866842199298204,-0.12621271359239702,-0.1024557084005849,-0.4095730037432894,0.2954898369648935,-0.33647115928005594,0.33201303725810927,0.004458122021946731,D
E3,22/12/2018 00:00:00,Forest Green,Crewe,1.85,3.60,4.75,-0.6199719099428603,-0.290920582018543,-0.1631655740696131,0.1775135017756126,-0.014347927705999186,-0.9379833925850567,0.254070403526909,-0.2051365575659308,-0.15340077847647726,0.35853733604240823,H
E3,22/12/2018 00:00:00,Grimsby,Notts County,2.25,3.50,3.40,0.11968664009394381,-0.1903684370593216,0.24005606860116974,-0.17688976936789721,-0.06316629923327241,-0.3124367487074292,0.7407538189422198,-0.19434875633199816,-0.014974232523232045,0.20932298885523037,H
EC,22/12/2018 00:00:00,Halifax,Sutton,3.25,3.30,2.20,-0.2858262192333547,-0.38593195602543373,-0.007548309320394353,0.10666238002393336,-0.09911407070353906,0.5277597375551284,0.03312665787678215,0.1000453658130484,0.07205063830962222,-0.17209600412267062,A
E1,22/12/2018 00:00:00,Ipswich,Sheffield United,5.25,3.50,1.83,-0.6889205882099256,0.273228063062134,-0.24165324523952406,0.06245589680180036,0.17919734843772395,0.6166023315835887,-0.4536763905829089,0.30734904991013107,-0.21073846246172748,-0.0966105874484034,D
E3,22/12/2018 00:00:00,Lincoln,Newport County,1.80,3.75,5.00,0.2257959668395546,-0.1342703170723809,0.21854890530128318,-0.012383812419303808,-0.20616509288197937,0.026549519477422123,0.3364146384167106,-0.06343960564483211,-0.08413243627132805,0.1475720419161603,H
E2,22/12/2018 00:00:00,Luton,Burton,1.66,4.10,5.50,1.7587739452400908,-0.39625502942246327,0.5794855480399692,-0.257021195777632,-0.32246435226233716,-0.005385325834319055,0.6856572269050052,-0.10331020531239435,-0.14955368028443172,0.25286388559682627,H
E3,22/12/2018 00:00:00,Macclesfield,Port Vale,2.75,3.40,2.75,-0.3639861477117661,0.31781261608766376,0.03907582499710416,-0.158984783906486,0.11990895890938191,-0.08713219493458912,-0.42602918200485507,-0.010466326460932984,0.012729735792810837,-0.002263409331877797,D
EC,22/12/2018 00:00:00,Maidstone,Gateshead,3.30,3.40,2.14,-0.6946209271320297,0.5665762873694993,-0.260446396113401,-0.1334137022212637,0.3938600983346645,0.14108535446681114,-0.40490753775264676,0.2546762108152071,-0.3814907870368243,0.1268145762216174,A
E3,22/12/2018 00:00:00,Milton Keynes Dons,Colchester,1.90,3.60,4.50,0.17560497802982455,-1.0273871357586433,0.45226165002349694,-0.1701460234772417,-0.2821156265462554,-0.2968846864990803,0.500063985507817,-0.010335101669988744,-0.1498756821025136,0.16021078377250236,A
E3,22/12/2018 00:00:00,Morecambe,Cambridge,3.10,3.20,2.54,-0.29992859572185115,0.19509500348599973,-0.1250949122810302,-0.00795393742759315,0.13304884970862368,-0.36805730144036,0.267832195259752,-0.08803267250860963,-0.21532421530165297,0.3033568878102626,H
E1,22/12/2018 00:00:00,Nottm Forest,QPR,2.10,3.40,3.90,-0.5431673823639758,-0.19179992624774733,0.08665192902741448,-0.11069277780429781,0.024040848776883394,0.0868091198626959,0.5551135843820787,-0.05967160774716007,0.014382850351849163,0.04528875739531091,A
E3,22/12/2018 00:00:00,Oldham,Exeter,1.90,3.75,4.20,0.6479905065364868,0.2031550328939169,0.18550229467321333,-0.1464391594498621,-0.0390631352233512,-0.23475944346565214,-0.4882588173538587,-0.1001135682412278,0.14004176773232802,-0.039928199491100214,A
E2,22/12/2018 00:00:00,Peterboro,Walsall,1.80,3.80,4.75,0.030975436509676157,0.30161913925097106,-0.048189661952809215,0.0822629733255511,-0.03407331137274189,-0.6664409159819493,0.3189196822727929,-0.006830924826691398,-0.15099912440610683,0.15783004923279842,D
E2,22/12/2018 00:00:00,Plymouth,Accrington,2.80,3.40,2.70,0.35014539415343693,0.8269268353599695,-0.006170393050577483,-0.1468218167670809,0.15299220981765832,-0.434553292690955,0.1903115322124025,-0.03295798462838534,-0.11552071088926741,0.1484786955176528,A
E2,22/12/2018 00:00:00,Portsmouth,Sunderland,2.00,3.75,3.80,0.17039126405233196,-0.17704069277406598,0.14955237110656827,-0.1315962175742994,-0.017956153532268926,0.5392006940637419,-0.3771053475158568,0.29710839619012863,-0.0572337807272989,-0.23987461546282968,H
E1,22/12/2018 00:00:00,Reading,Middlesbrough,4.75,3.40,1.90,-0.12298271069712863,0.46248225546245725,-0.09197171123854708,-0.09202105489606272,0.18399276613460974,-0.17861576549177105,-0.8334500359827449,0.08573471050361897,0.046620648451637436,-0.13235535895525635,A
E1,22/12/2018 00:00:00,Rotherham,West Brom,4.75,3.75,1.83,0.048729452033354104,0.11138102459870192,-0.1108723677179872,0.34677108052085637,-0.2358987128028689,0.5191401233976505,-0.10013682729331741,0.25887072976611647,-0.15116045849751342,-0.10771027126860311,A
E1,22/12/2018 00:00:00,Sheffield Weds,Preston,3.25,3.40,2.37,0.07625012015173982,0.6083832619672462,-0.09861406651644189,0.07882249114059231,0.01979157537584958,-0.29026870981933783,0.2409504424240032,-0.04748186748070837,-0.03173999016993578,0.07922185765064432,H
E2,22/12/2018 00:00:00,Shrewsbury,Coventry,2.14,3.50,3.60,0.38835058311094683,-0.2529751323210272,0.2145765022028912,-0.0018685675663129842,-0.21270793463657822,0.01978631973858258,0.5164344726127958,0.0480753962239685,-0.2968127298702,0.24873733364623168,H
E2,22/12/2018 00:00:00,Southend,Rochdale,2.30,3.50,3.30,0.43555942691825544,-0.38619582139838116,0.2106207104051278,-0.2716269355674835,0.06100622516235571,0.24963048626602413,0.9775982795177092,-0.14972457155959967,0.006914182393004231,0.1428103891665955,A
E3,22/12/2018 00:00:00,Stevenage,Mansfield,4.75,3.50,1.90,-0.15132177552137382,-0.16202597126564278,0.20080827977131394,-0.22457212237035423,0.023763842599040574,0.15094706717897743,-0.4373880871269875,-0.07284120593551038,0.3780881141651703,-0.3052469082296599,A
E3,22/12/2018 00:00:00,Swindon,Cheltenham,2.04,3.60,3.80,-0.34731324919003126,0.40127933964853213,-0.021175690142514025,0.023298314712731027,-0.0021226245702169466,0.10636198885437542,0.3801693011807348,-0.04557912119197072,-0.007459434843987034,0.05303855603595781,D
E1,22/12/2018 00:00:00,Wigan,Birmingham,2.50,3.30,3.10,-0.5106889833321191,-0.5603182608955041,0.10003169663768763,-0.05408839645528768,-0.04594330018239978,0.36536735592537917,-0.09948759977411714,0.07051087340645193,0.03464257157132694,-0.10515344497777868,A
E2,22/12/2018 00:00:00,Wycombe,AFC Wimbledon,2.14,3.60,3.50,0.23381321482562312,-0.21729240549588646,0.3374105779703068,-0.21611326764801453,-0.12129731032229246,-0.9533808713515324,0.25124300824041357,-0.25617945504811207,-0.25381745735113403,0.509996912399246,A
E3,22/12/2018 00:00:00,Yeovil,Northampton,3.00,3.40,2.50,-0.46054720296184193,0.3675930580680882,-0.26603091328746553,0.21797772475921617,0.048053188528249635,0.19843881945890396,-0.007159780951907502,0.03148548216129432,-0.13356237943678823,0.10207689727549402,D
E1,23/12/2018 00:00:00,Aston Villa,Leeds,2.50,3.60,2.90,1.0887775697396487,0.9206291550390144,0.03090931673859143,0.16121327087223625,-0.1921225876108275,0.16656140368076078,-0.3811701134221468,0.2762045241433011,-0.1319680935794894,-0.14423643056381158,A
E2,26/12/2018 00:00:00,Accrington,Shrewsbury,2.45,3.25,3.20,-0.2792720003324596,-0.014161439001352916,-0.0177448654094165,-0.028155250308129598,0.04590011571754615,-0.28397454464574545,0.3051985450381476,-0.18135465267417045,-0.14994608776029691,0.33130074043446744,H
E2,26/12/2018 00:00:00,AFC Wimbledon,Plymouth,2.00,3.50,4.20,-0.4141628147245955,0.5446637317382093,-0.15513227616678651,-0.18803013160621146,0.3431624077729981,-0.27385106118334623,0.3668488621952304,-0.030200188622352242,-0.20872203354735352,0.2389222221697056,H
E2,26/12/2018 00:00:00,Barnsley,Peterboro,1.61,4.33,5.75,0.12391715244623458,-0.342624921675752,0.13381123444185616,0.1577001840643767,-0.29151141850623286,0.9163169949312939,-0.29333009241020136,0.2445178028210644,0.019864998467581108,-0.26438280128864533,H
EC,26/12/2018 00:00:00,Barrow,Fylde,3.40,3.50,2.04,-0.5684203220041002,0.013903212376134677,0.07870881882887937,-0.2745070921238777,0.19579827329499833,0.23945223503356172,-0.3722151100910287,0.024224831740460973,-0.00016138622845957018,-0.024063445512001513,D
E1,26/12/2018 00:00:00,Bolton,Rotherham,2.62,3.20,3.00,-1.24907806979248,0.27370200120356536,-0.22331943918554975,-0.25292008492959384,0.4762395241151436,-0.43716226742500364,0.029722342908454324,-0.25582028480028174,0.14454241692431113,0.11127786787597038,H
E1,26/12/2018 00:00:00,Bristol City,Brentford,2.35,3.50,3.20,-0.4167690147225873,-0.23858646490084756,-0.09985745592317191,0.03836408244343048,0.0614933734797416,-0.05866030289862234,0.30548109699426695,-0.26160764220286803,0.011653680245590381,0.24995396195727781,D
E2,26/12/2018 00:00:00,Burton,Wycombe,2.04,3.60,3.80,0.0021331630296537174,-0.5531888822088767,0.2824798576481343,-0.25329967082259675,-0.029180186825537635,0.4665161491337435,0.27693707012929525,-0.08570365381747766,0.1551653833734492,-0.06946172955597152,H
E3,26/12/2018 00:00:00,Cambridge,Crawley Town,2.00,3.50,4.10,-0.5295121528237811,-0.13946644447217715,-0.12055744223781428,0.011897584930174454,0.10865985730763983,-0.6805580900050215,0.6203310459709752,-0.15643510694550217,-0.35716725804005656,0.5136023649855586,H
E3,26/12/2018 00:00:00,Carlisle,Oldham,2.70,3.50,2.70,-0.37684919479829526,-0.03349537106500944,0.03839975150099306,-0.35531299591298093,0.31691324441198787,0.031107832939017976,-0.5977997819475336,-0.020004090625907744,0.15160112239132062,-0.13159703176541274,H
E3,26/12/2018 00:00:00,Cheltenham,Milton Keynes Dons,4.20,3.50,2.00,-0.34184035742464847,0.3840678896952534,-0.062326918260494746,-0.04609231727693136,0.10841923553742627,0.46247652226745695,-0.6195418204419857,0.1286196921314216,-0.0093846000076796,-0.11923509212374217,H
E3,26/12/2018 00:00:00,Colchester,Stevenage,1.75,3.80,5.25,0.48912509389554626,-0.6688897128992846,0.3696854213101878,-0.2617304173610315,-0.107955003949156,-0.33188534548146875,0.31843711901154825,-0.1274433020241953,-0.03132338433550813,0.15876668635970353,A
E2,26/12/2018 00:00:00,Coventry,Charlton,2.70,3.40,2.75,-0.3811443951781798,-0.647592064908493,0.06913072408241056,-0.03706608916370108,-0.03206463491870942,0.5557341694406237,-0.024537753729617195,0.2718644689869102,-0.23957104733459444,-0.0322934216523158,H
E3,26/12/2018 00:00:00,Crewe,Lincoln,4.00,3.60,2.00,-0.18403203201425367,-0.13748327632504576,0.15236429448516053,-0.16188738794942623,0.009523093464265608,0.4962608936887909,-0.5925539446822615,0.2784723108329108,-0.15397808669834928,-0.12449422413456154,H
E3,26/12/2018 00:00:00,Exeter,Yeovil,1.95,3.75,4.00,-0.014683315931078189,-0.09670855862921579,0.1277180627993858,-0.18656018281413816,0.05884212001475225,-0.05699343007426827,-0.19115883115415166,0.007879014418763486,-0.21776356667967217,0.20988455226090863,H
E2,26/12/2018 00:00:00,Fleetwood Town,Doncaster,2.87,3.50,2.54,0.27657054441910933,-0.2555188606174169,0.22903293903925015,0.0036822401544112093,-0.23271517919366122,0.6581733955050213,0.06681323467372158,0.11742282225100087,-0.1556816282222092,0.0382588059712084,H
E2,26/12/2018 00:00:00,Gillingham,Portsmouth,4.75,3.80,1.80,0.22203172115477665,0.4861861316268956,-0.13164319873003064,-0.1247465127649364,0.25638971149496703,0.14617387266395387,-0.5819304677191156,0.33607397707777953,0.0029776163126127297,-0.33905159339039215,H
E1,26/12/2018 00:00:00,Leeds,Blackburn,1.61,4.00,6.50,0.039878761483785885,-0.6042466119428874,0.26705011886819696,-0.07419310386120548,-0.19285701500699126,-0.23462894213164742,0.4384457333587253,-0.059108942733715586,-0.0471002754439489,0.10620921817766471,H
E1,26/12/2018 00:00:00,Middlesbrough,Sheffield Weds,1.57,4.00,7.00,-0.8967516496284775,-0.20246163600706524,-0.05561224871860754,0.06307893465370129,-0.007466685935093836,-0.06203077875415075,0.45204901760918825,-0.04567159518591915,-0.20171802957048962,0.2473896247564084,A
E1,26/12/2018 00:00:00,Millwall,Reading,1.75,4.00,5.00,0.048611625299619154,0.276565910375145,-0.005844142161807786,-0.009373332582685912,0.015217474744493587,-0.011706629969444049,-0.1518207328181964,-0.16125652233205856,0.1726113779193877,-0.01135485558732885,H
E3,26/12/2018 00:00:00,Newport County,Forest Green,2.50,3.40,3.00,0.5215511325835958,0.26163324452008085,0.34594660736519317,-0.16913974794146355,-0.17680685942372948,0.525277770780751,0.02427096073125301,0.2321632383797404,-0.09987447179257322,-0.13228876658716718,A
E3,26/12/2018 00:00:00,Northampton,Swindon,2.14,3.40,3.75,-0.12732534561540887,-0.1468076536891898,-0.042444474123953024,0.23896526344817526,-0.19652078932422234,-0.17533599554577584,-0.4760169187051626,0.11388600380098374,-0.23398170672365776,0.12009570292267385,D
E1,26/12/2018 00:00:00,Norwich,Nottm Forest,1.90,3.70,4.33,0.42277617040896875,0.04188913100973357,0.4268705485662698,-0.3091388985444819,-0.11773165002178781,0.9270215219542112,-0.3456559080855317,0.07882072798782319,0.2464027422281468,-0.32522347021597003,D
E3,26/12/2018 00:00:00,Notts County,Macclesfield,2.30,3.40,3.40,-0.04451164352299086,0.6983243878302607,-0.048148045173637966,-0.03062520078030706,0.07877324595394503,-0.5271496081616179,0.15502280552230974,-0.14011752889227522,-0.28997197418023674,0.4300895030725118,A
