ThisDiv,Date,HomeTeam,Hwpg,Hdpg,Hlpg,Hgspg,Hgcpg,Hstfpg,Hstapg,Hsfpg,Hsapg,AwayTeam,Awpg,Adpg,Alpg,Agspg,Agcpg,Astfpg,Astapg,Asfpg,Asapg,RowValid,FTR,Over
E0,28/04/2007 00:00:00,Chelsea,0.774112,0.22588797,0,2.2737725,0.38267145,7.6411047,2.8366287,14.734774,6.042177,Bolton,0.3619409,0,0.6380591,1.16551,2.0757813,3.8657393,6.8731375,8.227927,13.640707,True,D,Y
E3,28/04/2007 00:00:00,Chester,0.19850044,0.50965375,0.2918458,0.6898441,0.91418004,3.546073,2.5194752,7.7679796,5.310898,Peterboro,0.2046037,0.1300779,0.66531837,1.3015565,1.5341542,4.7410464,6.7839837,9.441288,12.5994835,True,D,N
D1,28/04/2007 00:00:00,Mainz,0.42327347,0.11585486,0.46087173,1.0706015,1.7502397,6.9229827,8.199713,12.149937,12.620073,Hannover,0.3732503,0.04847327,0.5782764,0.8874461,1.413413,5.798618,6.9261227,12.318178,12.631425,True,A,Y
E0,28/04/2007 00:00:00,Man City,0.12403534,0.344813,0.53115165,0.36497983,1.0400819,4.9443536,3.5111237,10.100894,8.327713,Aston Villa,0.29626906,0.29124862,0.41248235,1.4193008,1.6527003,5.7930474,7.150383,9.561048,13.684172,True,A,N
E3,28/04/2007 00:00:00,Mansfield,0.32659417,0.076311775,0.597094,1.4584243,1.4321054,6.772097,5.984365,12.294465,10.627956,Barnet,0.18215838,0.15511577,0.6627258,0.68605196,2.0329955,5.1197214,5.756769,8.858598,11.603241,True,H,Y
F1,28/04/2007 00:00:00,Toulouse,0.6685135,0.20246334,0.1290233,1.4087954,0.58493024,3.9601173,4.127338,8.463727,9.343198,Paris SG,0.2288702,0.4021746,0.36895528,0.8732499,0.98606896,3.9162123,4.778129,8.120431,11.352959,True,A,Y
F1,28/04/2007 00:00:00,Troyes,0.3752683,0.32749143,0.2972403,0.9987607,0.97781086,4.320877,4.1798863,9.508633,8.0724325,Sedan,0.32721534,0.25394014,0.4188446,1.1346743,1.2328311,5.1670566,6.8629403,8.393527,14.976014,True,H,Y
F1,28/04/2007 00:00:00,Valenciennes,0.12004957,0.64800966,0.23194078,0.3560294,0.6492679,3.7914078,3.530054,8.575087,8.301131,Monaco,0.3210674,0.5223624,0.15657015,1.1368912,0.8103605,2.7953408,4.4133506,7.731885,10.421534,True,D,Y
I1,29/04/2007 00:00:00,Messina,0.22150567,0.29787242,0.48062193,0.98011357,1.6971319,4.560948,5.275291,9.547832,11.865072,Atalanta,0.21617384,0.20450507,0.5793211,0.9821632,1.5145832,4.267607,5.751047,8.792477,12.047818,True,D,N
D2,29/04/2007 00:00:00,Offenbach,0.42083234,0.17357041,0.40559718,1.4326428,1.4050831,6.6204557,7.2675853,12.355312,12.278612,Freiburg,0.6023749,0.28999323,0.10763192,1.6145182,0.56858927,7.3879776,6.8655457,13.211217,11.691238,True,A,Y
I1,29/04/2007 00:00:00,Parma,0.45266905,0.34843835,0.19889258,1.1531422,0.8225047,5.339246,4.7394805,10.910344,8.70273,Cagliari,0.2045285,0.15227737,0.64319414,1.0009487,1.5734878,4.4968224,5.4021997,8.526545,10.5471525,True,H,Y
E3,05/05/2007 00:00:00,Bury,0,0.32290506,0.67709494,0.47080508,1.6694046,5.2224336,6.086096,9.180808,10.620168,Mansfield,0.2202374,0.3749119,0.4048507,0.8052284,1.1190019,5.085001,4.981465,8.432468,9.684087,True,D,N
E3,05/05/2007 00:00:00,Darlington,0.47610903,0.29248416,0.23140684,1.3073387,1.1942948,5.0678015,5.6694837,11.666793,12.18063,Stockport,0.31023547,0.12109162,0.56867284,0.85939264,1.2452631,4.157214,5.501508,9.001553,11.1334915,True,A,Y
E2,05/05/2007 00:00:00,Doncaster,0.35153612,0.24299665,0.40546727,1.3802752,1.1545434,5.928471,3.892659,13.515193,8.379852,Northampton,0.31598148,0.12717408,0.5568445,0.84801775,1.3408221,4.898121,5.6126256,9.509902,11.436475,True,D,Y
F1,05/05/2007 00:00:00,Nancy,0.40026066,0.10725629,0.49248314,0.76232916,1.3629795,4.15038,3.8513033,8.33039,7.942369,Nice,0.09834251,0.653037,0.24862048,0.52668315,0.9162337,2.9906106,5.2155156,7.0867057,10.411742,True,H,Y
E0,05/05/2007 00:00:00,Newcastle,0.35001138,0.52505064,0.124938,1.1885622,0.817905,5.5817685,5.6344314,10.757009,11.21989,Blackburn,0.32494015,0.15323989,0.52182,1.3034133,1.8358052,4.8155527,9.694949,10.365835,16.075792,True,A,N
E2,05/05/2007 00:00:00,Nottm Forest,0.63867295,0.2663754,0.094951615,1.8707502,0.45430547,5.5943675,3.9888442,9.731946,7.5598984,Crewe,0.31821954,0.1606419,0.5211385,1.0441438,1.4270921,4.48212,8.06686,8.615405,17.1081,True,D,N
E0,05/05/2007 00:00:00,Wigan,0.17523615,0.24148689,0.5832769,0.82038623,1.8476425,6.6814146,5.022866,13.114272,8.259886,Middlesbrough,0.07257125,0.39209595,0.53533286,0.5433482,1.3756306,3.9110236,6.9579196,7.761095,14.964012,True,A,N
D1,05/05/2007 00:00:00,Wolfsburg,0.5001459,0.2875468,0.21230729,1.9775428,1.5707474,7.2303934,8.874913,12.062174,14.104202,Dortmund,0.33069414,0.09662668,0.5726792,1.1859092,1.5626597,7.2333455,8.185197,12.597655,15.176761,True,A,N
E3,05/05/2007 00:00:00,Wrexham,0.19314413,0.37426338,0.43259254,0.5179022,0.9898106,3.0020497,2.501493,8.410475,6.7845535,Boston,0.105818175,0.27427962,0.6199023,0.6274613,1.8576697,4.1903577,5.6765914,8.605259,11.637153,True,H,Y
SP1,06/05/2007 00:00:00,Mallorca,0.6811777,0.05604477,0.26277757,1.6148866,1.012293,4.918021,2.9165568,13.641732,9.750705,Osasuna,0.32560953,0,0.67439044,1.0537512,1.3158623,2.7102044,5.2253423,10.260153,13.035553,True,H,Y
I1,06/05/2007 00:00:00,Messina,0.19846109,0.37091908,0.4306199,0.78531426,1.4277368,3.6686997,4.9921627,8.402457,12.92107,Inter,0.86962825,0.13037184,0,2.162283,0.6800406,6.268294,3.7174451,12.393689,8.306299,True,A,N
I1,06/05/2007 00:00:00,Milan,0.9428743,0.05712566,0,2.0532372,0.53830767,6.7138977,3.2517126,13.94732,7.173102,Fiorentina,0.34549212,0.44368923,0.21081865,0.973327,0.9901081,5.0290008,4.7265506,9.651356,9.866732,True,D,N
F1,09/05/2007 00:00:00,Lyon,0.46167064,0.46400675,0.07432254,1.2434429,0.801855,6.3730617,2.9974859,13.987732,5.8534107,Lens,0.28806832,0.26546434,0.4464674,0.5537104,0.63310117,2.5090508,2.7615445,7.513895,9.442486,True,H,Y
F1,09/05/2007 00:00:00,Nice,0.3917394,0.47281936,0.1354413,1.2508112,0.82494086,4.148648,4.245965,9.067851,8.08088,Paris SG,0.34937555,0.31819403,0.33243033,1.1721226,0.98744804,4.111836,5.218919,8.108509,11.671353,True,H,N
F1,09/05/2007 00:00:00,Troyes,0.48259917,0.29480693,0.22259393,1.3334327,0.98986596,5.157554,4.261736,10.915546,7.8304577,Rennes,0.35594714,0.49973503,0.14431782,0.8997193,0.38545498,3.6945648,3.6646469,7.612722,10.325927,True,D,Y
I1,13/05/2007 00:00:00,Catania,0.18829697,0.24566622,0.5660369,1.3561122,2.2005289,5.2327604,6.2502885,10.104612,12.161342,Milan,0.52813476,0.37439156,0.09747367,2.0648165,1.1423407,3.9939928,5.290461,9.696026,10.692636,True,D,N
SP1,13/05/2007 00:00:00,Celta,0.13297725,0.44390503,0.42311773,0.80310243,1.5424662,5.325403,4.67966,14.8594475,9.479595,Levante,0.08042536,0.24589032,0.67368424,0.3988063,1.2277976,2.1997426,5.0182886,9.699845,12.546989,True,A,Y
E0,13/05/2007 00:00:00,Chelsea,0.5206599,0.4793401,0,1.8618165,0.5917399,7.258784,2.5852656,14.069202,6.008772,Everton,0.23621853,0.44394025,0.31984127,0.99622476,0.90882516,4.8928905,6.6692877,10.659159,13.305898,True,D,N
I1,13/05/2007 00:00:00,Reggina,0.23715736,0.49649563,0.26634705,1.2218816,1.0085908,4.1649404,4.849528,8.567228,10.393205,Chievo,0.14957994,0.26217926,0.5882408,0.7706797,1.262312,3.3209877,4.300019,7.4294686,8.945041,True,D,N
I1,13/05/2007 00:00:00,Roma,0.72778696,0.27221304,0,2.4215722,0.2818814,8.69399,2.3165085,16.774101,7.8098607,Torino,0.16066544,0.24514443,0.5941902,0.57965755,1.299821,3.8924701,4.8577824,8.305246,11.541148,True,A,N
SP1,13/05/2007 00:00:00,Santander,0.69666225,0.24873406,0.054603744,1.8837446,1.1180285,4.503749,3.374831,14.129473,10.657087,Mallorca,0.26602307,0.12016514,0.61381197,1.1939182,1.6107943,4.209006,4.832541,12.494353,14.329912,True,A,N
SP1,19/05/2007 00:00:00,Mallorca,0.7593935,0.0503144,0.19029202,1.8477442,0.8741835,5.211119,2.6859894,14.486894,9.821812,Valencia,0.34121907,0.19281119,0.46596974,0.892755,1.234329,3.617953,3.7382884,11.597778,10.567914,True,A,N
D1,19/05/2007 00:00:00,Mgladbach,0.09778363,0.5537771,0.34843925,0.78160447,0.9761038,7.3439736,7.86211,15.744638,13.6444235,Bochum,0.49647418,0.19980955,0.30371633,1.8989995,1.0994666,7.518108,9.267322,12.303266,17.69743,True,A,N
I1,19/05/2007 00:00:00,Milan,0.8042455,0.19575453,0,1.8059969,0.48565257,6.221444,2.9386573,13.014427,7.8822675,Udinese,0.12876222,0.4273689,0.4438689,1.2060627,1.7671808,3.9608064,5.071301,9.32421,10.864608,True,A,Y
I1,20/05/2007 00:00:00,Cagliari,0.4201001,0.25795776,0.32194224,0.93555284,0.9515082,4.211804,3.2287009,9.076206,7.877387,Roma,0.412068,0.38921,0.19872211,1.4412684,1.0008507,7.6164255,5.0516534,14.394539,10.5336075,True,H,Y
I1,20/05/2007 00:00:00,Chievo,0.4893827,0.37746435,0.13315307,1.3728112,0.92012024,4.8080306,3.8406541,10.634238,7.625652,Ascoli,0.16578326,0.22281949,0.6113973,0.8065874,2.0562432,3.9167407,7.375457,8.787225,15.334592,True,H,N
D2,20/05/2007 00:00:00,Duisburg,0.36892754,0.1866665,0.44440594,1.874115,1.5312359,10.624583,5.6693835,17.58016,11.039835,Essen,0.46377775,0.18594602,0.35027626,1.1948713,1.0334454,5.693105,8.467043,8.899219,15.981881,True,H,Y
F1,26/05/2007 00:00:00,Marseille,0.76241183,0.15051681,0.08707132,2.238242,0.95455045,6.5743103,2.7341683,15.218917,7.7459593,Sedan,0.26579332,0.16164516,0.57256144,1.195918,1.4675269,4.7553787,7.8248525,7.666538,16.619982,True,H,N
F1,26/05/2007 00:00:00,Monaco,0.5273214,0.27310333,0.19957526,1.2576972,0.6845372,3.8623314,3.6519198,9.567508,8.902289,Nancy,0.13052566,0.39062533,0.478849,0.7886101,1.449853,3.5049224,4.891674,8.397412,12.156277,True,H,N
F1,26/05/2007 00:00:00,Nice,0.49544907,0.382259,0.122292005,1.1818045,0.6555381,4.178873,3.796861,9.210777,8.259426,Le Mans,0.23500901,0.20115927,0.56383175,0.7937256,1.2276258,3.9762027,5.0447645,8.43623,9.715383,True,D,Y
SP1,09/06/2007 00:00:00,Ath Madrid,0.40259755,0.44666788,0.1507346,0.7533899,1.162856,5.3126616,3.291222,16.627789,11.498587,Celta,0.07719449,0.049666367,0.8731392,0.55702186,1.888237,3.661582,4.518628,11.3505945,13.266031,True,A,Y
SP1,09/06/2007 00:00:00,Barcelona,0.7366463,0.2633537,0,1.7331407,0.5911508,5.9912286,2.702927,16.49532,7.4225097,Espanol,0.33853796,0.14432715,0.5171347,1.3808051,1.7211787,4.0344386,6.036545,8.933579,15.595544,True,D,Y
SP1,09/06/2007 00:00:00,Betis,0.12549219,0.62611634,0.24839154,0.8711569,1.1277963,5.072859,3.4706883,13.934115,9.207508,Osasuna,0.36405632,0,0.6359436,1.4790367,1.479673,3.3470852,5.405198,10.8916235,14.308766,True,A,Y
SC0,04/08/2007 00:00:00,Dundee United,0.10727899,0.64042735,0.2522936,0.71550107,1.0674818,5.47517,2.2604134,11.218534,6.731032,Aberdeen,0.43163082,0.20605078,0.3623185,1.1653112,1.188175,4.146359,6.222099,7.382055,11.469519,True,H,N
SC0,04/08/2007 00:00:00,Inverness C,0.58659613,0.1233764,0.29002756,1.624093,1.1530054,5.157817,3.81806,9.847988,8.194322,Rangers,0.58821577,0.1394898,0.27229443,1.3826064,1.0525423,4.2056165,3.9299734,8.425258,9.272569,True,A,Y
F1,04/08/2007 00:00:00,Lille,0.3720665,0.2557343,0.37219924,1.1035732,0.94451547,4.3813553,2.6063483,11.022437,6.357427,Lorient,0.17943296,0.28058264,0.5399845,0.7679402,1.7061901,3.8681521,4.592754,8.285561,10.0949,True,D,N
E1,11/08/2007 00:00:00,Bristol City,0.54614186,0.29108647,0.16277178,1.477098,0.84264416,7.3679748,5.2806587,17.264687,10.03969,QPR,0.21235645,0.17826411,0.6093795,0.7770017,1.5848408,4.3778377,7.249889,7.7679424,14.027146,True,D,Y
E1,11/08/2007 00:00:00,Burnley,0.43456477,0.3006418,0.2647934,1.5785043,0.7766486,5.8694406,5.2942023,10.270439,10.053133,West Brom,0.5779323,0.14040561,0.28166202,1.5265536,1.2888272,8.414253,4.8813887,15.19366,9.168208,True,H,Y
E1,11/08/2007 00:00:00,Cardiff,0.4029788,0.17771932,0.4193019,1.1046356,0.8785874,6.6081657,4.1344223,12.61454,8.334052,Stoke,0.31768432,0.44141102,0.24090461,1.2954665,1.0227774,4.63681,7.4474616,9.835194,13.938633,True,A,N
F1,11/08/2007 00:00:00,Lorient,0.34961352,0.4354569,0.21492963,0.63837427,0.50369036,3.3983524,3.22977,8.7544155,9.216149,Monaco,0.2191704,0.5108715,0.2699581,1.1199865,1.162821,2.9688103,5.1931353,9.000663,13.731579,True,H,Y
E2,11/08/2007 00:00:00,Luton,0.13653006,0.05790052,0.8055694,0.9739027,2.421554,3.8333006,4.977499,6.664927,10.420756,Hartlepool,0.5251764,0.22691041,0.2479132,1.275011,0.92105645,5.054044,5.227855,10.617262,10.845749,True,H,Y
F1,11/08/2007 00:00:00,Marseille,0.7855012,0.13588926,0.07860954,2.074549,0.8184271,6.4646745,2.576104,15.782227,8.181802,Rennes,0.24713466,0.6744852,0.078380145,1.0393282,0.62343913,3.7201743,3.6509483,7.7500854,10.06848,True,D,N
E2,11/08/2007 00:00:00,Tranmere,0.47472945,0.20469135,0.3205792,1.2321361,1.1759005,5.307798,4.6293015,11.776239,8.645232,Leeds,0.069256395,0.18849295,0.7422506,0.56623507,1.4305904,4.0033145,5.792877,8.308086,12.895861,True,A,Y
E0,11/08/2007 00:00:00,West Ham,0.44160601,0.06573425,0.4926597,1.5790979,1.629131,6.9765387,5.2836204,12.706549,10.98127,Man City,0.4270953,0.18527967,0.38762507,1.2609886,1.1801654,4.716279,6.02586,8.50824,11.562682,True,A,N
EC,11/08/2007 00:00:00,Weymouth,0.30938885,0.37164173,0.3189694,1.5444055,1.4536734,3.517061,4.4132786,8.952618,10.712395,Halifax,0.0723559,0.17421113,0.7534329,0.5960135,1.7988943,4.468606,5.121091,8.965832,9.9226055,True,H,Y
F1,15/08/2007 00:00:00,Paris SG,0.37613344,0.42908946,0.19477703,1.2387494,0.76217145,5.52542,5.028177,10.541237,10.664527,Lorient,0.14830652,0.44345033,0.40824318,0.63472486,1.3340763,3.7175527,4.066846,7.6775403,9.270346,True,A,Y
E0,15/08/2007 00:00:00,Portsmouth,0.5587822,0.2821447,0.15907308,1.2328709,0.8178436,6.4606466,4.8749356,12.807923,10.08658,Man United,0.5690845,0.19931072,0.23160477,1.6700703,0.8731509,6.2062144,6.384373,11.828465,11.491329,True,D,N
E0,15/08/2007 00:00:00,Reading,0.5349897,0.099962756,0.36504766,1.357535,0.94252616,6.70116,6.08047,12.434074,10.793195,Chelsea,0.604282,0.32848564,0.06723233,1.4256505,0.61665964,5.829001,4.909799,12.065835,9.863346,True,A,Y
E1,18/08/2007 00:00:00,Coventry,0.43692276,0.13432957,0.42874768,1.3370863,1.4652358,6.19356,5.2844467,11.54426,9.808345,Hull,0.28718442,0.32530856,0.3875071,0.90562403,1.4764206,5.2978973,5.9887486,9.227874,11.514953,True,D,N
E1,18/08/2007 00:00:00,Crystal Palace,0.6194454,0.18864512,0.19190954,1.7782451,0.7568357,6.5310736,5.0401216,12.709619,8.863636,Leicester,0.41122738,0.15027928,0.43849328,1.0767622,1.511724,4.9068356,5.332275,8.491779,10.686181,True,D,Y
E3,18/08/2007 00:00:00,Dag and Red,0.7348511,0.18852863,0.076620266,2.1148303,0.9795189,5.5624814,4.520792,9.686339,9.143019,Wycombe,0.21497229,0.22148429,0.56354344,1.6308794,1.9213665,5.8125114,6.8583026,11.156667,11.791147,True,D,Y
EC,18/08/2007 00:00:00,Northwich,0.39593527,0.36677805,0.23728676,1.3212739,1.4345266,4.716515,5.237171,9.225274,11.029902,Torquay,0.22757946,0.17731291,0.5951076,1.0598226,1.374698,4.550645,8.008461,9.908963,13.788253,True,A,Y
E1,18/08/2007 00:00:00,Norwich,0.32169265,0.20951366,0.4687937,0.8712444,1.0810461,5.55405,5.5676904,12.318932,13.213045,Southampton,0.4221353,0.19037868,0.387486,1.8346156,1.1656551,6.3303614,4.991924,12.146752,10.533852,True,H,Y
E3,18/08/2007 00:00:00,Notts County,0.36120966,0.24917462,0.38961565,1.4928235,1.0937376,7.375385,5.710623,13.567592,9.988425,Brentford,0.15324877,0.0844125,0.76233876,0.8242781,1.8404598,3.0171747,9.244969,8.085306,17.01452,True,D,N
E0,19/08/2007 00:00:00,Blackburn,0.5276932,0.1467772,0.32552952,2.1751456,1.5271966,6.7383723,5.893272,13.201204,9.882284,Arsenal,0.26838472,0.46465814,0.26695707,0.82484454,0.97829235,4.849573,4.5207486,11.966399,9.418839,True,D,N
D1,19/08/2007 00:00:00,Cottbus,0.4197693,0.24098533,0.33924532,1.1229538,1.4111551,5.3459835,8.930481,10.883133,15.349502,Bochum,0.5899678,0.13908453,0.27094764,1.8707291,0.8633412,8.413289,8.905191,13.9569235,17.51429,True,A,Y
D1,19/08/2007 00:00:00,Hamburg,0.3986505,0.3217006,0.279649,1.6961502,1.2891127,9.186685,6.5568986,15.53911,11.381747,Leverkusen,0.47497502,0.14537634,0.37964872,1.6942773,1.4874749,7.0140605,7.7331185,12.364516,13.700051,True,H,N
F1,25/08/2007 00:00:00,Bordeaux,0.53316915,0.12590039,0.3409304,1.0641938,0.63812745,3.247683,2.9026554,9.331272,8.198618,Lorient,0.31763867,0.3738447,0.30851656,1.0772814,1.2459911,4.2540503,3.6711316,8.220318,8.614429,True,D,Y
E3,25/08/2007 00:00:00,Bradford,0,0.6110408,0.38895935,0.99908483,1.6311674,6.956926,5.065774,14.394201,7.804782,Wrexham,0.3416247,0.05413641,0.60423887,0.7908654,1.2891294,4.5000653,4.281367,9.784186,8.944586,True,H,Y
E3,25/08/2007 00:00:00,Brentford,0.17066202,0.41843507,0.41090298,1.1875427,1.6913918,4.6885567,7.2543516,10.11373,12.236808,Barnet,0.09417399,0.34218305,0.5636431,0.5371463,1.6648335,5.4544344,5.581395,9.379191,10.510051,True,H,Y
E1,25/08/2007 00:00:00,Hull,0.28399608,0.09699756,0.61900634,1.6973971,1.7714739,6.451687,5.487665,12.395352,10.756785,Norwich,0.31715876,0.21359345,0.4692478,1.0966836,1.5827588,4.180277,6.9023795,9.95918,12.486028,True,H,Y
SC0,25/08/2007 00:00:00,Inverness C,0.4758554,0.100084744,0.42405993,1.3174882,1.5845517,4.667592,5.588209,8.472326,10.123654,Dundee United,0.2926195,0.047834028,0.65954655,1.2628342,1.6209197,3.4980807,4.3230906,8.0622425,9.251473,True,A,Y
I1,25/08/2007 00:00:00,Juventus,0.48477688,0.5152232,0,1.337905,0.713628,6.159113,2.8695703,13.597098,5.5818305,Livorno,0,0.31080362,0.68919635,0.53736746,1.7779264,3.7655504,6.1378603,7.298906,13.633119,True,H,Y
E1,25/08/2007 00:00:00,Preston,0.4679226,0.22474445,0.30733296,1.1080904,0.79334056,6.3818383,5.533089,12.66621,11.209128,Colchester,0.23862346,0.32741725,0.43395934,1.4835709,1.9095463,4.5482254,7.351652,9.287345,13.321368,True,A,Y
SP1,25/08/2007 00:00:00,Real Madrid,0.8090981,0.13325888,0.05764301,2.2464945,1.0564903,6.742471,3.2978017,16.73224,11.353734,Ath Madrid,0.52540976,0,0.47459027,1.469011,1.2325141,5.0274515,4.5452204,12.943878,12.610711,True,H,Y
SP1,25/08/2007 00:00:00,Sevilla,0.65548855,0.14778025,0.19673127,1.8539846,0.8245361,6.0034623,3.9397001,16.31173,10.778245,Getafe,0.27684167,0.16765368,0.5555046,1.2737408,1.1889707,3.6170986,4.2198825,10.922332,12.237761,True,H,Y
E0,26/08/2007 00:00:00,Man United,0.54354894,0.3346682,0.1217829,1.8010497,0.59228784,11.703533,2.777094,21.592922,6.204212,Tottenham,0.36774,0.20236069,0.42989925,1.50263,1.4938589,4.672814,6.062205,8.677488,12.071622,True,H,N
E0,26/08/2007 00:00:00,Middlesbrough,0.42895216,0.059926383,0.51112133,1.9731144,1.6721687,7.08961,4.8457627,13.565138,8.204118,Newcastle,0.3700111,0.11976025,0.51022863,1.3399382,1.4299657,4.61717,7.6144304,8.485312,14.001386,True,D,Y
F1,26/08/2007 00:00:00,Paris SG,0.3198203,0.364848,0.31533167,1.2030047,1.1403216,4.911386,5.1736746,9.688895,10.60815,Lille,0.23322149,0.2997857,0.46699286,1.071604,1.544087,4.5188074,3.7041776,12.258223,9.827616,True,D,N
E3,01/09/2007 00:00:00,Barnet,0.47069004,0.17251387,0.35679606,1.3510507,1.1637508,7.808122,4.5681367,12.228466,9.641489,Bradford,0.2213614,0.14454408,0.63409454,0.5912084,1.5216429,4.743043,6.394916,10.746841,13.748639,True,H,Y
E0,01/09/2007 00:00:00,Bolton,0.38119593,0.27681687,0.34198728,1.615203,1.4322543,8.661147,3.99721,13.650223,7.420401,Everton,0.3005427,0.37115204,0.3283052,1.21582,0.8840911,5.866864,6.8960786,11.996661,12.796048,True,A,Y
F1,01/09/2007 00:00:00,Bordeaux,0.4575109,0.24993762,0.2925514,1.2343591,0.86875296,3.4589694,3.200274,9.747343,8.387079,Monaco,0.4433122,0.2665498,0.290138,1.4411836,0.944343,3.167406,5.8150625,9.734477,15.065014,True,H,Y
D1,01/09/2007 00:00:00,Hannover,0.32857618,0.24825573,0.42316815,1.179153,1.1145437,7.9784107,6.1503596,16.290432,10.463365,Bochum,0.70323396,0.11242656,0.18433954,1.9301826,0.85485804,7.2717094,8.715307,13.129157,19.27943,True,H,Y
D1,01/09/2007 00:00:00,Hansa Rostock,0.26479983,0.24979725,0.4854028,1.1595166,1.3901286,5.097543,5.9067903,12.355344,9.957813,Dortmund,0.28979358,0,0.7102064,1.1648694,2.0404727,6.6681633,8.9998,11.430309,15.953709,True,A,N
E2,01/09/2007 00:00:00,Hartlepool,0.7150059,0.17415816,0.11083591,1.8570539,0.96321285,5.7332907,3.3826604,11.500277,6.318942,Oldham,0.2239522,0.37723494,0.39881286,1.0828549,1.3901498,6.2120056,3.4668963,11.618419,7.3962684,True,H,Y
E0,01/09/2007 00:00:00,Reading,0.5626169,0.06786132,0.36952168,1.2804109,0.8832555,7.2511916,5.9769,12.591147,12.1131935,West Ham,0.6304547,0.09788782,0.2716575,1.0307848,1.0931627,5.057811,7.621958,10.252473,13.562508,True,A,Y
F1,01/09/2007 00:00:00,Rennes,0.67110896,0.12603761,0.2028535,1.3086426,0.6870198,4.3825374,4.408095,12.651411,11.721696,Lille,0.20054309,0.39789796,0.401559,1.0615711,1.467851,4.3791504,3.9954758,12.118501,11.23494,True,D,Y
E3,01/09/2007 00:00:00,Rochdale,0.47474506,0.15972222,0.36553276,1.7727768,0.8209646,5.987326,4.8729916,12.811656,10.333248,Milton Keynes Dons,0.2676406,0.45555425,0.27680528,1.5327381,1.828901,5.5831347,7.1646624,10.683927,11.969915,True,H,Y
SP1,02/09/2007 00:00:00,Barcelona,0.6634515,0.3365485,0,1.8031015,0.77458215,6.0789905,3.0615041,17.861702,7.566781,Ath Bilbao,0.1128487,0.25919744,0.6279539,1.3925655,2.3128366,3.6943429,5.8626537,10.0091,14.390844,True,H,Y
SP1,02/09/2007 00:00:00,Betis,0.060591575,0.56328994,0.37611848,0.7314341,1.7778862,4.965205,3.885686,14.193723,9.186686,Espanol,0.26170284,0.27267095,0.46562615,1.485595,1.8351812,4.087497,6.205366,8.797476,17.308344,True,D,Y
E0,02/09/2007 00:00:00,Blackburn,0.42491913,0.3528887,0.22219217,1.946273,1.3446457,6.085234,5.1300907,12.223226,9.66559,Man City,0.43862692,0.12653214,0.4348409,1.159258,0.9097467,4.4245234,5.6661897,9.108701,11.434678,True,H,N
EC,06/09/2007 00:00:00,Stafford Rangers,0.18376711,0.24463747,0.57159525,0.92852604,1.4542093,4.2826734,5.6905437,9.920851,9.808723,Halifax,0,0.23901774,0.7609823,0.39405996,1.4834948,3.0037465,4.431143,6.438262,9.456069,True,A,Y
E2,07/09/2007 00:00:00,Brighton,0.46411204,0.23232377,0.3035641,1.2982819,1.2717308,4.683982,3.6513605,10.286671,7.706782,Millwall,0.2413719,0.28168687,0.47694114,0.7348104,1.2212485,4.9399014,7.180668,10.207149,12.901708,True,H,Y
E3,07/09/2007 00:00:00,Chester,0.33253053,0.6011882,0.06628137,1.3532922,0.39892387,3.8563483,2.1789274,9.157959,7.288592,Morecambe,0.2096946,0.3417991,0.44850627,1.3270332,1.4381481,3.3296733,4.254779,8.123549,10.521665,True,A,N
E3,08/09/2007 00:00:00,Stockport,0.4818068,0.3626658,0.15552738,1.5673956,1.2747399,6.0956893,5.143984,10.518023,10.37586,Shrewsbury,0.3856027,0.33737677,0.27702054,1.4891295,1.067418,4.009076,4.299977,7.7513995,11.600995,True,D,N
E2,08/09/2007 00:00:00,Walsall,0.3655348,0.2860556,0.34840962,1.2366221,1.3109527,5.919032,4.4041786,11.41901,9.222619,Port Vale,0.2764446,0.11948877,0.6040666,1.1558673,1.5584317,4.3913794,7.1080165,9.039468,12.813341,True,D,N
E3,09/09/2007 00:00:00,Wycombe,0.26475883,0.30895948,0.42628175,0.5065975,0.6368566,3.9877417,2.6098495,8.982424,5.877767,Brentford,0.31629577,0.25008675,0.4336175,1.1742043,1.5264658,3.0169601,9.159369,7.3697014,15.7047205,True,H,N
E3,15/09/2007 00:00:00,Bradford,0.20663273,0.46802527,0.32534197,1.1627922,1.4848601,7.377236,5.6318393,14.329725,8.404792,Peterboro,0.3413624,0.16941386,0.48922378,1.477598,1.4229059,6.3899164,5.1505976,11.73051,9.896421,True,H,N
E3,15/09/2007 00:00:00,Brentford,0.34992248,0.30658433,0.3434932,1.3208284,1.5347615,4.696444,6.841314,9.671787,12.9493475,Milton Keynes Dons,0.22180374,0.37753484,0.4006614,1.697589,2.1142926,5.39683,6.3665843,11.462302,10.436925,True,A,Y
E1,15/09/2007 00:00:00,Burnley,0.5708772,0.20872162,0.22040127,1.7322036,0.85561115,5.38996,6.2491937,10.392748,10.547171,Blackpool,0.6189482,0.112676896,0.26837492,1.7377588,1.0617429,4.896887,6.171057,9.876713,12.3768215,True,D,Y
E3,15/09/2007 00:00:00,Macclesfield,0.26405272,0.60396385,0.13198343,1.3654389,1.1260506,5.2077026,4.2579756,9.30651,8.728833,Wycombe,0.102860585,0.3423533,0.5547861,1.4442098,2.0696647,5.011998,7.6291614,10.840088,13.7106495,True,A,Y
